,Jan 1995,Feb 1995,Mar 1995,Apr 1995,May 1995,Jun 1995,Jul 1995,Aug 1995,Sep 1995,Oct 1995,Nov 1995,Dec 1995
Hydroelectric Power,251.971,253.739,289.47,248.987,281.486,306.245,278.334,246.993,202.917,234.573,258.791,295.886
Geothermal,11.87,8.62,9.473,8.193,7.408,8.158,8.868,15.249,10.671,17.985,16.117,15.344
Solar,0.054,0.093,0.182,0.528,0.701,0.839,0.748,0.725,0.539,0.371,0.26,0.084
Wind,0.059,0.241,0.047,0.071,4.214,5.14,6.392,5.628,5.907,2.646,1.291,0.994
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,8.871,6.901,8.899,10.976,8.241,7.601,13.625,14.188,11.527,13.026,11.108,10.449
Waste,23.742,20.57,20.852,27.63,17.575,25.851,24.94,26.419,25.788,28.084,28.609,26.193
Total,32.613,27.471,29.75,38.606,25.815,33.452,38.565,40.607,37.316,41.11,39.717,36.643
Total,296.566,290.164,328.922,296.385,319.624,353.835,332.908,309.202,257.349,296.686,316.175,348.95
