,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012
Hydroelectric Power,217.246,190.709,244.296,248.495,270.516,252.002,250.764,217.727,165.987,155.169,176.215,216.922
Geothermal,12.021,11.356,12.229,11.879,12.409,12.157,12.567,12.407,12.371,12.648,12.819,13.23
Solar,0.868,1.229,2.106,2.901,4.236,4.834,4.678,4.234,4.177,3.949,3.189,3.223
Wind,129.649,105.109,133.407,120.872,119.283,113.877,83.91,80.555,83.6,120.171,110.788,138.143
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,16.837,16.026,15.607,12.707,14.018,16.377,17.736,17.931,16.49,15.106,15.019,16.338
Waste,21.706,19.89,21.808,20.508,21.806,21.54,22.668,22.54,21.24,22.485,22.542,23.718
Total,38.543,35.916,37.415,33.216,35.824,37.918,40.404,40.471,37.73,37.591,37.561,40.055
Total,398.327,344.318,429.454,417.363,442.268,420.787,392.323,355.394,303.865,329.529,340.571,411.573
