,Jan 1983,Feb 1983,Mar 1983,Apr 1983,May 1983,Jun 1983,Jul 1983,Aug 1983,Sep 1983,Oct 1983,Nov 1983,Dec 1983
Hydroelectric Power,307.547,294.033,318.779,315.481,328.156,322.883,295.753,271.706,228.407,218.256,259.609,333.394
Geothermal,5.087,3.913,4.51,4.227,3.434,4.518,5.627,7.404,6.764,7.091,6.311,5.025
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind,0.002,0.0,0.003,0.002,0.003,0.002,0.001,0.0,0.004,0.005,0.004,0.001
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,0.14,0.128,0.152,0.122,0.111,0.144,0.147,0.191,0.203,0.245,0.28,0.408
Waste,0.097,0.111,0.12,0.112,0.198,0.2,0.165,0.165,0.161,0.149,0.108,0.125
Total,0.237,0.239,0.272,0.234,0.309,0.344,0.313,0.357,0.364,0.394,0.389,0.533
Total,312.873,298.185,323.564,319.944,331.902,327.747,301.694,279.467,235.539,225.746,266.313,338.953
