,Jan 2004,Feb 2004,Mar 2004,Apr 2004,May 2004,Jun 2004,Jul 2004,Aug 2004,Sep 2004,Oct 2004,Nov 2004,Dec 2004
Hydroelectric Power,226.868,206.595,226.649,207.031,238.488,250.918,231.496,213.984,202.388,185.94,206.136,258.387
Geothermal,12.968,12.161,12.43,11.632,12.095,12.267,12.796,12.592,11.903,12.784,12.14,12.58
Solar,0.126,0.109,0.53,0.57,0.819,0.88,0.822,0.73,0.607,0.336,0.154,0.078
Wind,10.01,10.232,12.933,12.969,17.044,13.994,11.662,10.524,10.914,10.305,9.337,11.739
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,14.51,13.534,13.953,11.767,12.131,12.305,16.018,14.68,13.522,13.412,13.68,15.679
Waste,18.274,17.648,18.924,18.37,19.257,18.705,18.931,19.079,18.099,18.184,18.438,18.968
Total,32.784,31.182,32.877,30.137,31.388,31.01,34.948,33.759,31.621,31.596,32.118,34.646
Total,282.757,260.279,285.419,262.34,299.834,309.07,291.725,271.588,257.433,240.961,259.883,317.43
