,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018
Hydroelectric Power,234.578,234.0,237.748,251.937,278.999,256.284,220.029,196.025,170.876,171.844,202.985,217.202
Geothermal,12.966,12.214,13.028,11.479,13.214,12.614,13.228,13.163,12.787,12.408,12.873,13.837
Solar,31.091,37.517,47.457,56.969,64.449,71.051,63.208,63.566,58.899,47.589,36.099,29.077
Wind,247.222,221.757,251.082,246.491,217.222,224.362,147.363,179.749,165.434,194.594,206.655,228.474
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,20.172,18.036,18.583,14.814,18.375,19.292,19.573,18.558,16.756,17.069,16.13,17.747
Waste,24.776,23.459,25.006,23.235,23.228,23.766,23.23,23.591,20.58,22.703,22.937,23.522
Total,44.948,41.495,43.589,38.049,41.603,43.057,42.804,42.149,37.336,39.772,39.067,41.268
Total,570.804,546.983,592.905,604.925,615.487,607.369,486.63,494.652,445.332,466.207,497.678,529.859
