,Jan 1988,Feb 1988,Mar 1988,Apr 1988,May 1988,Jun 1988,Jul 1988,Aug 1988,Sep 1988,Oct 1988,Nov 1988,Dec 1988
Hydroelectric Power,227.466,197.245,201.463,197.229,219.265,194.431,174.513,169.801,167.973,156.018,190.645,205.58
Geothermal,9.312,8.013,9.341,8.454,8.31,8.815,9.589,9.149,8.772,8.939,8.874,8.77
Solar,0.005,0.008,0.013,0.005,0.013,0.014,0.012,0.012,0.01,0.001,0.001,0.001
Wind,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,0.945,0.85,0.927,0.712,0.401,0.833,0.849,0.991,0.808,0.775,0.781,0.791
Waste,0.393,0.396,0.464,0.728,0.792,0.707,0.74,0.83,0.748,0.749,0.515,0.56
Total,1.337,1.246,1.391,1.441,1.194,1.539,1.588,1.821,1.556,1.523,1.296,1.352
Total,238.127,206.512,212.209,207.128,228.783,204.8,185.702,180.783,178.311,166.482,200.816,215.703
