,Jan 2006,Feb 2006,Mar 2006,Apr 2006,May 2006,Jun 2006,Jul 2006,Aug 2006,Sep 2006,Oct 2006,Nov 2006,Dec 2006
Hydroelectric Power,268.478,242.711,242.044,281.313,303.796,293.316,250.122,213.712,168.588,166.377,197.422,211.475
Geothermal,12.196,11.018,12.511,11.199,10.867,11.895,12.511,12.785,12.096,12.649,11.977,12.796
Solar,0.128,0.194,0.331,0.517,0.702,0.691,0.612,0.823,0.536,0.32,0.156,0.027
Wind,23.633,19.064,23.395,24.517,24.388,20.351,19.392,16.418,18.639,24.223,25.199,24.517
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,16.522,15.445,16.013,12.062,13.36,14.836,15.886,16.676,15.295,14.916,14.873,15.93
Waste,20.148,18.061,19.19,17.453,19.226,18.963,20.168,19.917,19.02,18.99,19.698,19.833
Total,36.67,33.507,35.203,29.514,32.587,33.799,36.055,36.593,34.315,33.906,34.572,35.763
Total,341.106,306.493,313.484,347.06,372.339,360.053,318.692,280.331,234.173,237.476,269.324,284.577
