,Jan 1978,Feb 1978,Mar 1978,Apr 1978,May 1978,Jun 1978,Jul 1978,Aug 1978,Sep 1978,Oct 1978,Nov 1978,Dec 1978
Hydroelectric Power,259.708,230.125,255.192,262.192,297.951,260.281,253.355,229.86,219.417,201.82,206.728,228.79
Geothermal,3.326,2.854,2.359,1.989,1.772,2.179,2.441,2.871,3.031,2.254,2.547,3.228
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,0.245,0.236,0.266,0.057,0.047,0.052,0.065,0.249,0.134,0.267,0.251,0.175
Waste,0.123,0.11,0.11,0.105,0.117,0.101,0.087,0.18,0.134,0.142,0.12,0.126
Total,0.368,0.346,0.376,0.162,0.163,0.153,0.153,0.429,0.268,0.409,0.371,0.301
Total,263.402,233.325,257.927,264.343,299.886,262.614,255.949,233.16,222.716,204.483,209.645,232.319
