,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013
Hydroelectric Power,233.765,191.308,192.993,237.022,268.27,258.095,256.931,204.076,159.517,161.796,166.667,198.482
Geothermal,13.185,11.795,13.15,12.157,12.477,12.196,12.755,12.617,12.397,13.009,11.74,13.029
Solar,2.861,3.977,5.689,6.105,6.905,8.007,7.627,8.716,8.748,9.107,7.62,7.879
Wind,140.533,134.224,150.249,166.665,154.847,131.108,105.792,91.875,111.323,130.012,150.652,133.143
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,17.125,15.3,16.977,13.65,15.337,16.785,18.448,19.909,18.036,17.522,18.528,19.81
Waste,21.959,19.411,22.519,20.909,22.111,21.771,22.437,22.51,21.248,21.597,22.031,23.681
Total,39.084,34.711,39.496,34.558,37.448,38.556,40.885,42.418,39.284,39.12,40.559,43.491
Total,429.428,376.016,401.576,456.507,479.946,447.962,423.99,359.703,331.269,353.044,377.239,396.024
