,Jan 1996,Feb 1996,Mar 1996,Apr 1996,May 1996,Jun 1996,Jul 1996,Aug 1996,Sep 1996,Oct 1996,Nov 1996,Dec 1996
Hydroelectric Power,312.165,323.087,344.276,323.56,337.968,324.395,293.397,266.896,224.953,229.591,239.36,307.935
Geothermal,10.012,10.214,9.584,10.892,7.315,10.961,15.713,16.255,14.052,15.018,15.24,12.904
Solar,0.134,0.197,0.612,0.769,0.886,0.944,0.736,0.33,0.104,0.293,0.206,0.179
Wind,1.523,1.156,1.939,2.527,4.05,3.885,5.533,4.291,3.634,2.616,1.021,1.265
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,12.562,8.58,10.698,6.329,8.736,11.054,13.128,15.165,11.438,15.111,14.332,10.728
Waste,19.537,22.28,25.047,22.107,22.799,26.838,28.68,21.692,25.505,29.725,27.535,28.668
Total,32.099,30.86,35.746,28.436,31.535,37.892,41.807,36.857,36.943,44.836,41.866,39.396
Total,355.934,365.514,392.157,366.183,381.754,378.076,357.187,324.629,279.686,292.354,297.693,361.678
