,Jan 1977,Feb 1977,Mar 1977,Apr 1977,May 1977,Jun 1977,Jul 1977,Aug 1977,Sep 1977,Oct 1977,Nov 1977,Dec 1977
Hydroelectric Power,216.008,158.089,206.621,194.53,194.894,179.756,175.295,174.392,171.392,179.367,212.848,237.461
Geothermal,3.232,2.823,3.2,2.854,3.081,3.029,3.204,2.937,3.144,3.288,3.303,3.288
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood,0.368,0.408,0.365,0.329,0.325,0.314,0.036,0.203,0.255,0.292,0.205,0.11
Waste,0.146,0.13,0.146,0.148,0.155,0.156,0.178,0.172,0.172,0.174,0.112,0.119
Total,0.514,0.538,0.511,0.478,0.48,0.469,0.214,0.375,0.427,0.466,0.317,0.229
Total,219.754,161.45,210.332,197.861,198.455,183.254,178.713,177.703,174.963,183.12,216.468,240.977
