State Code,1999.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2000.0
AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.74248903871116,0.0,0.0,757.8342948433891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23547.40763173024,0.0,0.0,1933.4470517524314,0.0,0.0,0.0,0.0
CA,0.0,0.0,44.150544892143586,0.0,0.0,0.0,38919.245826632745,4883.444349909834,1226.1580572630908,14385.985751519635,101786.66079981593,140161.85872389778,233517.5550032001,42239.654697839156,10903.609752180908,28861.10831190639,0.0,3436.3006849756202,61228.23021919429,0.0
CO,0.0,0.0,0.0,70758.32089806185,82.29473290065502,0.0,9188.796661814311,439028.96915605845,0.0,37839.99803063284,6152.237506835956,192435.96244582385,200214.9550121147,1607.9632743091881,103225.88163870623,193064.3823821281,7838.38514232449,8081.779801755919,387361.9188241123,0.0
CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85199932564842,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.195359529905,9127.161010270616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,4407.805855231514,0.0,0.0,17299.569476933655,54531.55307473422,472984.4434396744,225597.17444853744,12.557739017365424,362272.42414675397,148003.85230770256,3442.9931139308815,165951.71402408238,423520.4994039672,248599.55936737583,105151.59507160341,311457.10981354356,0.0
ID,0.0,0.0,0.0,0.0,0.0,9856.664717612908,0.0,0.0,0.0,0.0,45202.98746853326,24301.757826361205,65735.17922784472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0,7317.678001102856,0.0,215613.43433768352,37733.88936393319,218659.57012236957,102009.80122609368,269061.2636444881,274315.8457846661,0.0,0.0,89145.8378013368,65207.136958756215,163486.84987213148,166231.92221766195,0.0
IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41841.248430525,430698.1458184037,49659.94720105411,0.0,99198.79653558169,0.0,76554.94529976617,38305.96149878261,0.0,43604.57376421601,33021.597995443946,0.0
KS,0.0,0.0,0.0,0.0,0.0,58118.85113837921,26239.388871055067,0.0,106614.56246881255,29802.1687512634,5654.073966886809,85771.08165004813,725849.2499773541,127703.34553658166,0.0,291073.6577439179,248417.9478103802,248669.54466109257,197698.240335489,0.0
MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6207778480116524,0.0,7.2272539103373115,18.471232693054056,634.5956587845359,112.7337074484161,9.748812484866097,0.0,0.0,89.89471700014833,5.901114677107293,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8060.79180010006,3630.3519126960564,0.0,0.0,2141.9396871806334,1364.8279111258746,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0,0.0,208.53383394928292,2549.582462984062,45.62761424321867,13885.461661948068,7936.88285751307,13022.838352437417,2563.0262800807377,0.0,102.49257509999968,30608.7792043824,47082.48607189433,611.1803013883427,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17867.06210786551,368.6796480938397,727.577431930635,43229.816086477345,107707.99675033765,38138.101724713306,72873.3478859661,0.0,7789.138175650429,33954.47045096482,3062.1675923657413,0.0
MN,0.0,0.0,0.0,19798.117724246793,223.5934921752499,25894.787353193475,16744.471769339143,157432.75901825022,81989.5525623246,6478.36375811377,139170.1262386859,212295.24732456883,93024.06038627702,0.0,6029.953079293258,79601.61592876825,88913.30056894281,38134.891889754195,4144.557547470492,0.0
MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6090.035089435863,0.0,0.0,59365.991904753115,0.0,0.0,0.0,0.0,0.0,67958.87657633626,179889.2867075799,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0,44063.258066165006,193.99133817213334,0.0,28573.775799181763,27615.65491629031,287.080081531115,0.0,91888.94104830507,0.0,317.56892407793856,0.0,1668.025097470972,0.0,8480.225729047961,0.0
NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81664.35039554203,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0,2636.180699863391,4911.08255457943,46253.308243844825,132723.93382214295,83685.9863071623,33796.588622166964,721.3985837164364,28371.07627630051,9.98796877055005,50815.761230599805,60967.1665377483,180375.2906049478,57547.750121059486,10121.693909124684,0.0
NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986.49019112026,9945.069076867194,21258.20245817716,17103.199865056467,12810.769139479915,101960.92093610366,12290.306684493511,312318.69389003905,11224.783052343351,194440.13699506983,0.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13054.110484676801,0.0,0.0,329.7141335408953,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0,105.59461159019602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
